order_id,document_id,customer_id,order_date,revenue_amount,causale,turnovendita,staff,bancovendita,numcoperti,cost,costoproduzione_foodbev,costoproduzione_materiali,costoproduzione_extra,costoproduzione_personale,costoproduzione_struttura,costoproduzione_consumi
246137,BS616,,150208,"26,5",951,1,,0,,"2,65","1,325","0,53","0,795","3,975","1,325","2,65"
246140,RE189,,150208,-31,941,1,,0,,"-3,1","-1,55","-0,62","-0,93","-4,65","-1,55","-3,1"
246146,BS619,,150208,27,951,1,194,2,,"2,7","1,35","0,54","0,81","4,05","1,35","2,7"
246154,BS617,,150208,"34,5",951,1,,0,,"3,45","1,725","0,69","1,035","5,175","1,725","3,45"
246159,RE190,,150208,-26,941,1,,0,,"-2,6","-1,3","-0,52","-0,78","-3,9","-1,3","-2,6"
246163,BS622,,150208,55,951,1,11,23,,"5,5","2,75","1,1","1,65","8,25","2,75","5,5"
246173,RE191,,150208,"-15,5",941,1,,0,,"-1,55","-0,775","-0,31","-0,465","-2,325","-0,775","-1,55"
246177,RE192,,150208,"-19,5",941,1,,0,,"-1,95","-0,975","-0,39","-0,585","-2,925","-0,975","-1,95"
246193,RE193,,150208,"-52,5",941,1,,0,,"-5,25","-2,625","-1,05","-1,575","-7,875","-2,625","-5,25"
246240,BS623,,150208,25,951,1,6,25,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
246400,BS631,,150209,15,951,1,9,14,,"1,5","0,75","0,3","0,45","2,25","0,75","1,5"
246402,BS624,,150209,24,951,1,,0,,"2,4","1,2","0,48","0,72","3,6","1,2","2,4"
246408,BS626,,150209,64,951,1,6,21,,"6,4","3,2","1,28","1,92","9,6","3,2","6,4"
246414,BF35,252,150209,17,953,1,,0,,"1,7","0,85","0,34","0,51","2,55","0,85","1,7"
246416,BS627,,150209,18,951,1,11,26,,"1,8","0,9","0,36","0,54","2,7","0,9","1,8"
246421,BS634,,150209,90,951,1,9,24,,9,"4,5","1,8","2,7","13,5","4,5",9
246424,BS630,,150209,25,951,1,9,25,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
246427,RE194,,150209,"-19,5",941,1,,0,,"-1,95","-0,975","-0,39","-0,585","-2,925","-0,975","-1,95"
246432,BS629,,150209,34,951,1,11,27,,"3,4","1,7","0,68","1,02","5,1","1,7","3,4"
246442,BS625,,150209,30,951,1,,0,,3,"1,5","0,6","0,9","4,5","1,5",3
246457,RE195,,150209,-19,941,1,,0,,"-1,9","-0,95","-0,38","-0,57","-2,85","-0,95","-1,9"
246461,BS635,,150209,48,951,1,11,6,,"4,8","2,4","0,96","1,44","7,2","2,4","4,8"
246466,BS632,,150209,25,951,1,9,16,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
246468,RE196,,150209,"-22,5",941,1,,0,,"-2,25","-1,125","-0,45","-0,675","-3,375","-1,125","-2,25"
246470,BS633,,150209,44,951,1,11,8,,"4,4","2,2","0,88","1,32","6,6","2,2","4,4"
246473,BS628,,150209,8,951,1,,0,,"0,8","0,4","0,16","0,24","1,2","0,4","0,8"
246481,BF36,209,150209,78,953,1,6,21,,"7,8","3,9","1,56","2,34","11,7","3,9","7,8"
246500,RE197,,150209,"-39,5",941,1,,0,,"-3,95","-1,975","-0,79","-1,185","-5,925","-1,975","-3,95"
246505,RE198,,150209,-25,941,1,,0,,"-2,5","-1,25","-0,5","-0,75","-3,75","-1,25","-2,5"
246515,BS636,,150209,45,951,1,11,25,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
246518,RE199,,150209,"-10,5",941,1,,0,,"-1,05","-0,525","-0,21","-0,315","-1,575","-0,525","-1,05"
246549,RE200,,150209,"-31,5",941,1,,0,,"-3,15","-1,575","-0,63","-0,945","-4,725","-1,575","-3,15"
246613,BS637,,150209,25,951,1,,0,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
246615,BS638,,150209,25,951,1,,0,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
246617,BS639,,150209,25,951,1,,0,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
246635,BS641,,150211,18,951,1,6,2,,"1,8","0,9","0,36","0,54","2,7","0,9","1,8"
246637,BS642,,150211,13,951,1,11,26,,"1,3","0,65","0,26","0,39","1,95","0,65","1,3"
246641,BS644,,150211,48,951,1,11,1,,"4,8","2,4","0,96","1,44","7,2","2,4","4,8"
246643,BS646,,150211,29,951,1,6,27,,"2,9","1,45","0,58","0,87","4,35","1,45","2,9"
246651,BS647,,150211,48,951,1,11,12,,"4,8","2,4","0,96","1,44","7,2","2,4","4,8"
246654,BS645,,150211,59,951,1,6,13,,"5,9","2,95","1,18","1,77","8,85","2,95","5,9"
246657,BS640,,150211,12,951,1,,0,,"1,2","0,6","0,24","0,36","1,8","0,6","1,2"
246659,BS652,,150211,125,951,1,11,3,,"12,5","6,25","2,5","3,75","18,75","6,25","12,5"
246670,BS649,,150211,67,951,1,11,5,,"6,7","3,35","1,34","2,01","10,05","3,35","6,7"
246681,BS654,,150211,60,951,1,11,21,,6,3,"1,2","1,8",9,3,6
246684,RE201,,150211,-52,941,1,,0,,"-5,2","-2,6","-1,04","-1,56","-7,8","-2,6","-5,2"
246685,BS643,,150211,12,951,1,,0,,"1,2","0,6","0,24","0,36","1,8","0,6","1,2"
246693,BF37,252,150211,25,953,1,,0,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
246705,BS651,,150211,120,951,1,11,15,,12,6,"2,4","3,6",18,6,12
246714,BS650,,150211,50,951,1,11,4,,5,"2,5",1,"1,5","7,5","2,5",5
246730,BS648,,150211,25,951,1,6,16,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
246752,BS653,,150211,"28,5",951,1,6,27,,"2,85","1,425","0,57","0,855","4,275","1,425","2,85"
246776,BS655,,150211,24,951,1,6,22,,"2,4","1,2","0,48","0,72","3,6","1,2","2,4"
246780,BS656,,150211,45,951,1,6,23,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
246838,BS657,,150211,28,951,1,6,28,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
246843,BS658,,150211,55,951,1,11,15,,"5,5","2,75","1,1","1,65","8,25","2,75","5,5"
246903,RE202,,150212,"-19,5",941,1,,0,,"-1,95","-0,975","-0,39","-0,585","-2,925","-0,975","-1,95"
246904,BS660,,150212,15,951,1,6,26,,"1,5","0,75","0,3","0,45","2,25","0,75","1,5"
246910,BS659,,150212,22,951,1,,0,,"2,2","1,1","0,44","0,66","3,3","1,1","2,2"
246912,BS661,,150212,38,951,1,6,23,,"3,8","1,9","0,76","1,14","5,7","1,9","3,8"
246916,RE203,,150212,"-22,5",941,1,,0,,"-2,25","-1,125","-0,45","-0,675","-3,375","-1,125","-2,25"
246930,BS662,,150212,33,951,1,6,28,,"3,3","1,65","0,66","0,99","4,95","1,65","3,3"
246932,BS663,,150212,19,951,1,11,27,,"1,9","0,95","0,38","0,57","2,85","0,95","1,9"
246939,RE204,,150212,"-29,5",941,1,,0,,"-2,95","-1,475","-0,59","-0,885","-4,425","-1,475","-2,95"
246940,BF38,35,150212,138,953,1,11,15,,"13,8","6,9","2,76","4,14","20,7","6,9","13,8"
246949,BS664,,150212,45,951,1,6,13,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
246974,BS666,,150212,"22,5",951,1,6,25,,"2,25","1,125","0,45","0,675","3,375","1,125","2,25"
246993,BS665,,150212,23,951,1,6,14,,"2,3","1,15","0,46","0,69","3,45","1,15","2,3"
247027,RE205,,150212,-12,941,1,,0,,"-1,2","-0,6","-0,24","-0,36","-1,8","-0,6","-1,2"
247028,RE206,,150212,"-13,5",941,1,,0,,"-1,35","-0,675","-0,27","-0,405","-2,025","-0,675","-1,35"
247057,BS667,,150213,28,951,1,,0,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
247063,BS668,,150213,20,951,1,,0,,2,1,"0,4","0,6",3,1,2
247065,BS669,,150213,"18,5",951,1,,0,,"1,85","0,925","0,37","0,555","2,775","0,925","1,85"
247067,RE207,,150213,-10,941,1,,0,,-1,"-0,5","-0,2","-0,3","-1,5","-0,5",-1
247068,BS672,,150213,47,951,1,11,2,,"4,7","2,35","0,94","1,41","7,05","2,35","4,7"
247070,BS671,,150213,30,951,1,6,27,,3,"1,5","0,6","0,9","4,5","1,5",3
247074,BS670,,150213,7,951,1,,0,,"0,7","0,35","0,14","0,21","1,05","0,35","0,7"
247084,BS673,,150213,"40,5",951,1,194,105,,"4,05","2,025","0,81","1,215","6,075","2,025","4,05"
247087,BS674,,150213,25,951,1,194,500,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
247103,BS675,,150213,43,951,1,194,302,,"4,3","2,15","0,86","1,29","6,45","2,15","4,3"
247105,RE208,,150213,-26,941,1,,0,,"-2,6","-1,3","-0,52","-0,78","-3,9","-1,3","-2,6"
247113,BS682,,150213,43,951,1,208,16,,"4,3","2,15","0,86","1,29","6,45","2,15","4,3"
247117,RE209,,150213,-26,941,1,,0,,"-2,6","-1,3","-0,52","-0,78","-3,9","-1,3","-2,6"
247119,BS680,,150213,"59,5",951,1,6,21,,"5,95","2,975","1,19","1,785","8,925","2,975","5,95"
247141,BS677,,150213,24,951,1,6,26,,"2,4","1,2","0,48","0,72","3,6","1,2","2,4"
247145,BS679,,150213,38,951,1,194,105,,"3,8","1,9","0,76","1,14","5,7","1,9","3,8"
247153,BS678,,150213,120,951,1,11,3,,12,6,"2,4","3,6",18,6,12
247181,BS681,,150213,48,951,1,6,25,,"4,8","2,4","0,96","1,44","7,2","2,4","4,8"
247190,BS676,,150213,17,951,1,,0,,"1,7","0,85","0,34","0,51","2,55","0,85","1,7"
247207,BF39,229,150213,27,953,1,6,23,,"2,7","1,35","0,54","0,81","4,05","1,35","2,7"
247240,BS684,,150213,45,951,1,208,28,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
247261,BS683,,150213,33,951,1,6,27,,"3,3","1,65","0,66","0,99","4,95","1,65","3,3"
247285,BS685,,150213,40,951,1,208,14,,4,2,"0,8","1,2",6,2,4
247363,RE210,,150214,-60,941,1,,0,,-6,-3,"-1,2","-1,8",-9,-3,-6
247364,RE211,,150214,-67,941,1,,0,,"-6,7","-3,35","-1,34","-2,01","-10,05","-3,35","-6,7"
247365,RE212,,150214,-10,941,1,,0,,-1,"-0,5","-0,2","-0,3","-1,5","-0,5",-1
247369,RE213,,150214,-21,941,1,,0,,"-2,1","-1,05","-0,42","-0,63","-3,15","-1,05","-2,1"
247370,RE214,,150214,-15,941,1,,0,,"-1,5","-0,75","-0,3","-0,45","-2,25","-0,75","-1,5"
247373,RE215,,150214,-25,941,1,,0,,"-2,5","-1,25","-0,5","-0,75","-3,75","-1,25","-2,5"
247374,RE216,,150214,"-34,5",941,1,,0,,"-3,45","-1,725","-0,69","-1,035","-5,175","-1,725","-3,45"
247375,BS690,,150214,40,951,1,11,305,,4,2,"0,8","1,2",6,2,4
247378,BF40,64,150214,"59,5",953,1,6,11,,"5,95","2,975","1,19","1,785","8,925","2,975","5,95"
247380,BS686,,150214,30,951,1,,0,,3,"1,5","0,6","0,9","4,5","1,5",3
247385,RE217,,150214,-14,941,1,,0,,"-1,4","-0,7","-0,28","-0,42","-2,1","-0,7","-1,4"
247386,BS687,,150214,11,951,1,,0,,"1,1","0,55","0,22","0,33","1,65","0,55","1,1"
247398,RE218,,150214,"-28,5",941,1,,0,,"-2,85","-1,425","-0,57","-0,855","-4,275","-1,425","-2,85"
247401,RE219,,150214,"-21,5",941,1,,0,,"-2,15","-1,075","-0,43","-0,645","-3,225","-1,075","-2,15"
247404,RE220,,150214,-24,941,1,,0,,"-2,4","-1,2","-0,48","-0,72","-3,6","-1,2","-2,4"
247407,BS697,,150214,36,951,1,11,205,,"3,6","1,8","0,72","1,08","5,4","1,8","3,6"
247409,BS693,,150214,43,951,1,208,25,,"4,3","2,15","0,86","1,29","6,45","2,15","4,3"
247416,BS696,,150214,43,951,1,11,302,,"4,3","2,15","0,86","1,29","6,45","2,15","4,3"
247418,RE221,,150214,-15,941,1,,0,,"-1,5","-0,75","-0,3","-0,45","-2,25","-0,75","-1,5"
247428,BS695,,150214,30,951,1,11,304,,3,"1,5","0,6","0,9","4,5","1,5",3
247432,BS706,,150214,"96,5",951,1,208,104,,"9,65","4,825","1,93","2,895","14,475","4,825","9,65"
247434,BS698,,150214,33,951,1,7,2,,"3,3","1,65","0,66","0,99","4,95","1,65","3,3"
247440,BS699,,150214,25,951,1,6,14,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
247442,BS702,,150214,54,951,1,11,303,,"5,4","2,7","1,08","1,62","8,1","2,7","5,4"
247452,BS688,,150214,21,951,1,,0,,"2,1","1,05","0,42","0,63","3,15","1,05","2,1"
247454,BS700,,150214,30,951,1,11,204,,3,"1,5","0,6","0,9","4,5","1,5",3
247456,BS701,,150214,"69,5",951,1,194,301,,"6,95","3,475","1,39","2,085","10,425","3,475","6,95"
247461,BF41,- Destinatario,150214,"59,5",953,1,,0,,"5,95","2,975","1,19","1,785","8,925","2,975","5,95"
247467,BS689,,150214,"14,5",951,1,,0,,"1,45","0,725","0,29","0,435","2,175","0,725","1,45"
247481,BS704,,150214,27,951,1,6,12,,"2,7","1,35","0,54","0,81","4,05","1,35","2,7"
247483,BS707,,150214,"149,5",951,1,11,307,,"14,95","7,475","2,99","4,485","22,425","7,475","14,95"
247486,BS711,,150214,60,951,1,11,201,,6,3,"1,2","1,8",9,3,6
247491,BS705,,150214,33,951,1,6,23,,"3,3","1,65","0,66","0,99","4,95","1,65","3,3"
247499,BS703,,150214,45,951,1,194,404,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
247506,BS691,,150214,"18,5",951,1,,0,,"1,85","0,925","0,37","0,555","2,775","0,925","1,85"
247525,BS692,,150214,15,951,1,,0,,"1,5","0,75","0,3","0,45","2,25","0,75","1,5"
247538,BS694,,150214,26,951,1,,0,,"2,6","1,3","0,52","0,78","3,9","1,3","2,6"
247544,BS710,,150214,70,951,1,7,5,,7,"3,5","1,4","2,1","10,5","3,5",7
247549,BS708,,150214,"43,5",951,1,194,306,,"4,35","2,175","0,87","1,305","6,525","2,175","4,35"
247585,BF42,253,150214,"46,5",953,1,6,14,,"4,65","2,325","0,93","1,395","6,975","2,325","4,65"
247595,BS713,,150214,105,951,1,7,1,,"10,5","5,25","2,1","3,15","15,75","5,25","10,5"
247603,BS709,,150214,"42,5",951,1,11,203,,"4,25","2,125","0,85","1,275","6,375","2,125","4,25"
247645,BS714,,150214,"32,5",951,1,6,26,,"3,25","1,625","0,65","0,975","4,875","1,625","3,25"
247648,BS715,,150214,45,951,1,6,27,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
247661,BS712,,150214,38,951,1,11,205,,"3,8","1,9","0,76","1,14","5,7","1,9","3,8"
247666,BS717,,150214,44,951,1,6,13,,"4,4","2,2","0,88","1,32","6,6","2,2","4,4"
247670,BS724,,150215,190,951,1,208,102,,19,"9,5","3,8","5,7","28,5","9,5",19
247692,BS716,,150214,43,951,1,11,202,,"4,3","2,15","0,86","1,29","6,45","2,15","4,3"
247719,BS718,,150214,50,951,1,6,12,,5,"2,5",1,"1,5","7,5","2,5",5
247736,BS726,,150215,70,951,1,6,2,,7,"3,5","1,4","2,1","10,5","3,5",7
247778,BS719,,150214,29,951,1,11,306,,"2,9","1,45","0,58","0,87","4,35","1,45","2,9"
247815,BS720,,150214,30,951,1,11,205,,3,"1,5","0,6","0,9","4,5","1,5",3
247823,BS722,,150214,27,951,1,11,203,,"2,7","1,35","0,54","0,81","4,05","1,35","2,7"
247830,BS725,,150215,37,951,1,11,201,,"3,7","1,85","0,74","1,11","5,55","1,85","3,7"
247835,BS721,,150214,"35,5",951,1,11,305,,"3,55","1,775","0,71","1,065","5,325","1,775","3,55"
247842,BS723,,150214,40,951,1,208,500,,4,2,"0,8","1,2",6,2,4
247999,BS727,,150215,45,951,1,9,11,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
248004,BS728,,150215,28,951,1,6,26,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
248008,BS729,,150215,60,951,1,208,12,,6,3,"1,2","1,8",9,3,6
248052,BS730,,150215,95,951,1,11,6,,"9,5","4,75","1,9","2,85","14,25","4,75","9,5"
248115,BS731,,150215,360,951,1,,0,,36,18,"7,2","10,8",54,18,36
248118,BS732,,150215,15,951,1,,0,,"1,5","0,75","0,3","0,45","2,25","0,75","1,5"
248129,RE222,,150215,"-12,5",941,1,,0,,"-1,25","-0,625","-0,25","-0,375","-1,875","-0,625","-1,25"
248130,RE223,,150215,"-31,5",941,1,,0,,"-3,15","-1,575","-0,63","-0,945","-4,725","-1,575","-3,15"
248131,BS739,,150215,28,951,1,6,27,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
248133,BS735,,150215,28,951,1,6,28,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
248137,BS737,,150215,45,951,1,11,6,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
248140,BS741,,150215,70,951,1,11,4,,7,"3,5","1,4","2,1","10,5","3,5",7
248142,BS740,,150215,55,951,1,207,11,,"5,5","2,75","1,1","1,65","8,25","2,75","5,5"
248148,BS745,,150215,65,951,1,207,12,,"6,5","3,25","1,3","1,95","9,75","3,25","6,5"
248153,RE224,,150215,"-14,5",941,1,,0,,"-1,45","-0,725","-0,29","-0,435","-2,175","-0,725","-1,45"
248154,BS742,,150215,37,951,1,11,2,,"3,7","1,85","0,74","1,11","5,55","1,85","3,7"
248156,RE225,,150215,-23,941,1,,0,,"-2,3","-1,15","-0,46","-0,69","-3,45","-1,15","-2,3"
248157,BS733,,150215,23,951,1,,0,,"2,3","1,15","0,46","0,69","3,45","1,15","2,3"
248161,RE226,,150215,-25,941,1,,0,,"-2,5","-1,25","-0,5","-0,75","-3,75","-1,25","-2,5"
248162,BS734,,150215,10,951,1,,0,,1,"0,5","0,2","0,3","1,5","0,5",1
248171,RE227,,150215,"-17,5",941,1,,0,,"-1,75","-0,875","-0,35","-0,525","-2,625","-0,875","-1,75"
248175,RE228,,150215,"-28,5",941,1,,0,,"-2,85","-1,425","-0,57","-0,855","-4,275","-1,425","-2,85"
248176,BS736,,150215,28,951,1,,0,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
248179,BS746,,150215,30,951,1,207,16,,3,"1,5","0,6","0,9","4,5","1,5",3
248183,BS738,,150215,"14,5",951,1,,0,,"1,45","0,725","0,29","0,435","2,175","0,725","1,45"
248208,BS743,,150215,"13,5",951,1,,0,,"1,35","0,675","0,27","0,405","2,025","0,675","1,35"
248210,BS744,,150215,20,951,1,,0,,2,1,"0,4","0,6",3,1,2
248228,RE229,,150215,"-32,5",941,1,,0,,"-3,25","-1,625","-0,65","-0,975","-4,875","-1,625","-3,25"
248243,BS751,,150215,115,951,1,6,3,,"11,5","5,75","2,3","3,45","17,25","5,75","11,5"
248247,BS749,,150215,50,951,1,6,26,,5,"2,5",1,"1,5","7,5","2,5",5
248279,BS753,,150215,110,951,1,11,5,,11,"5,5","2,2","3,3","16,5","5,5",11
248299,BS747,,150215,15,951,1,,0,,"1,5","0,75","0,3","0,45","2,25","0,75","1,5"
248316,BS752,,150215,52,951,1,11,2,,"5,2","2,6","1,04","1,56","7,8","2,6","5,2"
248318,BS750,,150215,77,951,1,11,6,,"7,7","3,85","1,54","2,31","11,55","3,85","7,7"
248330,BS748,,150215,9,951,1,,0,,"0,9","0,45","0,18","0,27","1,35","0,45","0,9"
248385,BF43,42,150215,24,953,1,6,28,,"2,4","1,2","0,48","0,72","3,6","1,2","2,4"
248432,BS755,,150216,20,951,1,11,21,,2,1,"0,4","0,6",3,1,2
248438,RE230,,150216,-35,941,1,,0,,"-3,5","-1,75","-0,7","-1,05","-5,25","-1,75","-3,5"
248439,BS754,,150216,26,951,1,,0,,"2,6","1,3","0,52","0,78","3,9","1,3","2,6"
248443,BS758,,150216,29,951,1,11,2,,"2,9","1,45","0,58","0,87","4,35","1,45","2,9"
248449,RE231,,150216,"-14,5",941,1,,0,,"-1,45","-0,725","-0,29","-0,435","-2,175","-0,725","-1,45"
248450,BS756,,150216,"11,5",951,1,,0,,"1,15","0,575","0,23","0,345","1,725","0,575","1,15"
248454,BS759,,150216,30,951,1,6,21,,3,"1,5","0,6","0,9","4,5","1,5",3
248457,RE232,,150216,-25,941,1,,0,,"-2,5","-1,25","-0,5","-0,75","-3,75","-1,25","-2,5"
248458,BS760,,150216,45,951,1,6,12,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
248460,RE233,,150216,"-16,5",941,1,,0,,"-1,65","-0,825","-0,33","-0,495","-2,475","-0,825","-1,65"
248463,RE234,,150216,-20,941,1,,0,,-2,-1,"-0,4","-0,6",-3,-1,-2
248465,BS757,,150216,28,951,1,,0,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
248467,BS763,,150216,120,951,1,6,15,,12,6,"2,4","3,6",18,6,12
248474,BS762,,150216,38,951,1,6,16,,"3,8","1,9","0,76","1,14","5,7","1,9","3,8"
248481,BS761,,150216,40,951,1,6,13,,4,2,"0,8","1,2",6,2,4
248507,BS765,,150216,45,951,1,9,25,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
248510,BS764,,150216,60,951,1,6,1,,6,3,"1,2","1,8",9,3,6
248539,BS767,,150216,50,951,1,6,21,,5,"2,5",1,"1,5","7,5","2,5",5
248550,BS766,,150216,24,951,1,6,26,,"2,4","1,2","0,48","0,72","3,6","1,2","2,4"
248556,BS768,,150216,84,951,1,6,24,,"8,4","4,2","1,68","2,52","12,6","4,2","8,4"
248573,RE235,,150216,-11,941,1,,0,,"-1,1","-0,55","-0,22","-0,33","-1,65","-0,55","-1,1"
248591,RE236,,150216,-6,941,1,,0,,"-0,6","-0,3","-0,12","-0,18","-0,9","-0,3","-0,6"
248620,BS770,,150218,50,951,1,6,21,,5,"2,5",1,"1,5","7,5","2,5",5
248623,RE237,,150218,-20,941,1,,0,,-2,-1,"-0,4","-0,6",-3,-1,-2
248628,BS769,,150218,15,951,1,,0,,"1,5","0,75","0,3","0,45","2,25","0,75","1,5"
248630,BS771,,150218,25,951,1,6,26,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
248636,BS774,,150218,27,951,1,6,13,,"2,7","1,35","0,54","0,81","4,05","1,35","2,7"
248642,BS772,,150218,22,951,1,11,2,,"2,2","1,1","0,44","0,66","3,3","1,1","2,2"
248654,BS778,,150218,70,951,1,6,22,,7,"3,5","1,4","2,1","10,5","3,5",7
248657,BS777,,150218,25,951,1,11,28,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
248659,BS773,,150218,20,951,1,11,8,,2,1,"0,4","0,6",3,1,2
248665,BS776,,150218,"26,5",951,1,6,25,,"2,65","1,325","0,53","0,795","3,975","1,325","2,65"
248668,BS775,,150218,"28,5",951,1,11,5,,"2,85","1,425","0,57","0,855","4,275","1,425","2,85"
248675,BS782,,150218,45,951,1,6,21,,"4,5","2,25","0,9","1,35","6,75","2,25","4,5"
248691,BS779,,150218,19,951,1,6,26,,"1,9","0,95","0,38","0,57","2,85","0,95","1,9"
248698,BS789,,150218,85,951,1,6,12,,"8,5","4,25","1,7","2,55","12,75","4,25","8,5"
248701,BS780,,150218,30,951,1,6,16,,3,"1,5","0,6","0,9","4,5","1,5",3
248703,BS783,,150218,"49,5",951,1,11,2,,"4,95","2,475","0,99","1,485","7,425","2,475","4,95"
248705,BF46,32,150218,120,953,1,6,24,,12,6,"2,4","3,6",18,6,12
248716,BS781,,150218,40,951,1,11,8,,4,2,"0,8","1,2",6,2,4
248730,BS784,,150218,38,951,1,11,13,,"3,8","1,9","0,76","1,14","5,7","1,9","3,8"
248753,BS785,,150218,28,951,1,6,28,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
248760,BS788,,150218,98,951,1,11,5,,"9,8","4,9","1,96","2,94","14,7","4,9","9,8"
248780,BF44,254,150218,15,953,1,9,23,,"1,5","0,75","0,3","0,45","2,25","0,75","1,5"
248786,BS786,,150218,25,951,1,6,16,,"2,5","1,25","0,5","0,75","3,75","1,25","2,5"
248799,BF45,239,150218,26,953,1,6,21,,"2,6","1,3","0,52","0,78","3,9","1,3","2,6"
248842,BS787,,150218,"21,5",951,1,,0,,"2,15","1,075","0,43","0,645","3,225","1,075","2,15"
248864,BS795,,150219,50,951,1,6,21,,5,"2,5",1,"1,5","7,5","2,5",5
248868,RE238,,150219,-20,941,1,,0,,-2,-1,"-0,4","-0,6",-3,-1,-2
248869,BS790,,150219,17,951,1,,0,,"1,7","0,85","0,34","0,51","2,55","0,85","1,7"
248872,RE239,,150219,-15,941,1,,0,,"-1,5","-0,75","-0,3","-0,45","-2,25","-0,75","-1,5"
248875,BS793,,150219,23,951,1,6,14,,"2,3","1,15","0,46","0,69","3,45","1,15","2,3"
248878,BS796,,150219,35,951,1,11,27,,"3,5","1,75","0,7","1,05","5,25","1,75","3,5"
248881,BS794,,150219,28,951,1,11,26,,"2,8","1,4","0,56","0,84","4,2","1,4","2,8"
248883,BS792,,150219,17,951,1,6,25,,"1,7","0,85","0,34","0,51","2,55","0,85","1,7"
248885,RE240,,150219,-24,941,1,,0,,"-2,4","-1,2","-0,48","-0,72","-3,6","-1,2","-2,4"
248894,BS791,,150219,"13,5",951,1,,0,,"1,35","0,675","0,27","0,405","2,025","0,675","1,35"
248896,BS800,,150219,105,951,1,11,3,,"10,5","5,25","2,1","3,15","15,75","5,25","10,5"
248903,BF47,35,150219,215,953,1,6,22,,"21,5","10,75","4,3","6,45","32,25","10,75","21,5"
248911,BS803,,150219,38,951,1,11,1,,"3,8","1,9","0,76","1,14","5,7","1,9","3,8"
248920,BS799,,150219,43,951,1,6,13,,"4,3","2,15","0,86","1,29","6,45","2,15","4,3"
248925,BF48,255,150219,"133,5",953,1,6,24,,"13,35","6,675","2,67","4,005","20,025","6,675","13,35"
248927,BS798,,150219,"104,5",951,1,6,15,,"10,45","5,225","2,09","3,135","15,675","5,225","10,45"
248933,BS801,,150219,23,951,1,6,26,,"2,3","1,15","0,46","0,69","3,45","1,15","2,3"
248942,BS797,,150219,"24,5",951,1,9,21,,"2,45","1,225","0,49","0,735","3,675","1,225","2,45"
248951,BS802,,150219,27,951,1,11,16,,"2,7","1,35","0,54","0,81","4,05","1,35","2,7"
249014,RE241,,150219,-21,941,1,,0,,"-2,1","-1,05","-0,42","-0,63","-3,15","-1,05","-2,1"
249056,RE242,,150220,-22,941,1,,0,,"-2,2","-1,1","-0,44","-0,66","-3,3","-1,1","-2,2"
249057,RE243,,150220,-31,941,1,,0,,"-3,1","-1,55","-0,62","-0,93","-4,65","-1,55","-3,1"
249058,RE244,,150220,"-19,5",941,1,,0,,"-1,95","-0,975","-0,39","-0,585","-2,925","-0,975","-1,95"
249065,BS806,,150220,68,951,1,6,24,,"6,8","3,4","1,36","2,04","10,2","3,4","6,8"
249069,RE245,,150220,-11,941,1,,0,,"-1,1","-0,55","-0,22","-0,33","-1,65","-0,55","-1,1"
249073,BS808,,150220,"59,5",951,1,11,5,,"5,95","2,975","1,19","1,785","8,925","2,975","5,95"
249077,BS813,,150220,88,951,1,11,3,,"8,8","4,4","1,76","2,64","13,2","4,4","8,8"
249079,BS805,,150220,13,951,1,208,13,,"1,3","0,65","0,26","0,39","1,95","0,65","1,3"
249081,RE246,,150220,-19,941,1,,0,,"-1,9","-0,95","-0,38","-0,57","-2,85","-0,95","-1,9"
249083,BS804,,150220,20,951,1,,0,,2,1,"0,4","0,6",3,1,2
249085,BF49,,150220,"47,5",953,1,11,4,,"4,75","2,375","0,95","1,425","7,125","2,375","4,75"
